time,msec,client_ip,host,method,uri,path,query,protocol,status,body_bytes_sent,request_length,request_time,upstream_response_time,upstream_addr,user_agent,referer,content_type,x_forwarded_for,ssl_protocol,ssl_cipher,label
2025-12-10T23:29:27.841422,1765389567841,131.28.172.175,shop.example.com,GET,/cart/add,/cart/add,-,HTTP/1.1,200,1054,473,0.042,0.157,154.98.201:33182,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,text/html,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T11:01:39.841422,1765431099841,196.77.71.18,alpha-triradiate-adalberto.ngrok-free.dev,GET,/dashboard,/dashboard,<script>alert(1)</script>,HTTP/2.0,400,2755,1546,0.266,0.353,172.18.0.5:80,python-requests/2.25.1,-,-,87c7:4ab:5afe:ff02:cf7d:cf54:4c56:ed31,-,-,1
2025-12-11T02:26:59.841422,1765400219841,158.158.134.44,shop.example.com,POST,/dvwa/login.php,/dvwa/login.php,q=38,HTTP/1.1,200,4621,942,0.508,0.250,40.41.70:36393,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,text/html,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T03:46:42.841422,1765405002841,77.162.183.159,example.com,POST,/login,/login,1; DROP TABLE users;,HTTP/1.1,200,2699,1541,2.705,0.742,65.231.164:7086,nikto/2.1.6,-,application/json,1472:e464:3d9c:56df:d1b3:20e6:e310:301f,-,-,1
2025-12-11T12:08:29.841422,1765435109841,240.65.69.63,shop.example.com,GET,/checkout,/checkout,| cat /etc/passwd,HTTP/1.1,403,1523,5317,1.707,0.516,172.18.0.5:80,nikto/2.1.6,-,text/html,655c:643e:687e:e3b1:849a:16fc:6cf5:2a29,-,-,1
2025-12-11T17:58:10.841422,1765456090841,113.133.160.4,example.com,GET,/cart/add,/cart/add,-,HTTP/2.0,200,7056,1816,0.932,0.310,163.146.42:43096,PostmanRuntime/7.28.4,https://google.com,text/html,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T17:08:57.841422,1765453137841,193.163.230.67,shop.example.com,POST,/dvwa/login.php,/dvwa/login.php,-,HTTP/1.1,404,7458,1094,0.991,0.018,76.172.219:12957,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,https://google.com,text/html,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T07:05:46.841422,1765416946841,128.227.21.180,example.com,GET,/api/v1/user,/api/v1/user,q=26,HTTP/2.0,200,4440,1004,0.665,0.212,172.118.97:9142,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,application/x-www-form-urlencoded,-,-,-,0
2025-12-10T22:01:36.841422,1765384296841,122.181.95.181,shop.example.com,POST,/profile,/profile,q=316,HTTP/2.0,200,209,292,0.303,0.067,47.213.164:3218,curl/7.68.0,-,-,-,-,-,0
2025-12-11T20:41:44.841422,1765465904841,145.168.42.15,alpha-triradiate-adalberto.ngrok-free.dev,POST,/profile,/profile,-,HTTP/1.1,200,1158,1231,0.024,0.297,112.52.78:28096,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,text/html,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T20:38:59.841422,1765465739841,172.148.241.231,alpha-triradiate-adalberto.ngrok-free.dev,POST,/search,/search,-,HTTP/1.1,200,2730,1210,0.282,0.108,172.18.0.5:80,curl/7.68.0,-,text/html,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T05:59:43.841422,1765412983841,204.227.137.15,alpha-triradiate-adalberto.ngrok-free.dev,GET,/profile,/profile,1; DROP TABLE users;,HTTP/1.1,200,2307,601,1.45,0.659,172.18.0.5:80,sqlmap/1.5.6 (http://sqlmap.org),-,application/x-www-form-urlencoded,de03:3beb:eb00:b26f:a3af:a7de:7509:fc22,-,-,1
2025-12-11T09:32:57.841422,1765425777841,16.161.130.191,shop.example.com,GET,/login,/login,-,HTTP/1.1,200,887,892,0.282,0.124,15.196.232:26086,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,text/html,-,-,-,0
2025-12-11T14:58:39.841422,1765445319841,77.162.183.159,example.com,POST,/;_rm_-rf_/,/;_rm_-rf_/,-,HTTP/2.0,403,3516,5466,4.899,2.039,81.145.199:38622,nikto/2.1.6,-,application/x-www-form-urlencoded,efc1:1363:d0b1:fbb5:b1bf:1ba3:4505:7afd,-,-,1
2025-12-11T01:14:43.841422,1765395883841,107.19.21.180,example.com,GET,/checkout,/checkout,-,HTTP/2.0,200,4496,1631,0.119,0.228,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,application/x-www-form-urlencoded,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T10:46:46.841422,1765430206841,183.47.209.208,alpha-triradiate-adalberto.ngrok-free.dev,GET,/dvwa/login.php,/dvwa/login.php,-,HTTP/2.0,200,4202,760,0.216,0.379,172.18.0.5:80,curl/7.68.0,-,-,-,-,-,0
2025-12-11T01:06:21.841422,1765395381841,177.236.191.61,shop.example.com,POST,/search,/search,-,HTTP/2.0,200,2092,1247,0.719,0.445,119.124.156:27514,PostmanRuntime/7.28.4,-,-,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T03:18:16.841422,1765403296841,231.252.184.97,shop.example.com,POST,/|_cat_/etc/passwd,/|_cat_/etc/passwd,-,HTTP/1.1,500,2636,4314,0.828,0.777,139.189.248:4023,python-requests/2.25.1,-,application/json,9edc:10f2:4976:701b:3fe8:ae9a:619e:3610,-,-,1
2025-12-11T09:12:46.841422,1765424566841,133.93.9.160,alpha-triradiate-adalberto.ngrok-free.dev,GET,/profile,/profile,-,HTTP/1.1,200,488,1370,0.047,0.065,37.144.252:16208,PostmanRuntime/7.28.4,-,application/json,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T10:40:11.841422,1765429811841,241.89.5.184,alpha-triradiate-adalberto.ngrok-free.dev,POST,/dvwa/login.php,/dvwa/login.php,-,HTTP/1.1,200,6310,1695,0.521,0.258,172.18.0.5:80,curl/7.68.0,-,text/html,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-10T21:46:27.841422,1765383387841,40.172.93.101,shop.example.com,POST,/dvwa/login.php,/dvwa/login.php,| cat /etc/passwd,HTTP/2.0,403,2046,778,3.771,1.378,172.18.0.5:80,sqlmap/1.5.6 (http://sqlmap.org),-,application/json,-,-,-,1
2025-12-11T10:45:06.841422,1765430106841,72.232.166.22,example.com,POST,/search,/search,q=935,HTTP/1.1,200,5554,521,0.381,0.182,157.113.204:9353,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,https://google.com,text/html,-,-,-,0
2025-12-11T06:08:05.841422,1765413485841,157.241.70.206,shop.example.com,GET,/product/123,/product/123,q=173,HTTP/1.1,200,6882,1147,0.281,0.311,152.18.81:45606,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,https://google.com,text/html,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T13:44:40.841422,1765440880841,33.14.168.74,example.com,GET,/profile,/profile,-,HTTP/2.0,200,5873,1898,0.041,0.208,172.18.0.5:80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,application/x-www-form-urlencoded,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T20:23:31.841422,1765464811841,227.156.56.71,alpha-triradiate-adalberto.ngrok-free.dev,GET,/api/v1/user,/api/v1/user,-,HTTP/1.1,200,240,835,0.868,0.019,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,application/json,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T07:35:46.841422,1765418746841,206.74.115.204,shop.example.com,POST,/api/v1/user,/api/v1/user,q=106,HTTP/1.1,200,4440,632,0.508,0.311,97.171.165:63007,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,text/html,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T15:20:59.841422,1765446659841,73.70.48.233,shop.example.com,POST,/dashboard,/dashboard,q=963,HTTP/2.0,200,1367,1908,0.997,0.261,153.127.188:39544,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,text/html,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T12:03:57.841422,1765434837841,35.91.161.59,alpha-triradiate-adalberto.ngrok-free.dev,POST,/api/v1/user,/api/v1/user,q=571,HTTP/2.0,200,5695,1622,0.838,0.202,172.152.255:60284,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,https://google.com,application/json,-,-,-,0
2025-12-10T23:57:20.841422,1765391240841,157.80.96.14,alpha-triradiate-adalberto.ngrok-free.dev,POST,/dvwa/login.php,/dvwa/login.php,q=545,HTTP/2.0,200,3582,413,0.265,0.390,187.40.155:19803,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,application/x-www-form-urlencoded,-,-,-,0
2025-12-11T06:01:05.841422,1765413065841,37.214.25.255,example.com,GET,/api/v1/user,/api/v1/user,q=431,HTTP/2.0,200,4331,1372,0.773,0.131,134.169.93:41564,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,https://google.com,application/x-www-form-urlencoded,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T13:24:32.841422,1765439672841,243.87.246.107,alpha-triradiate-adalberto.ngrok-free.dev,GET,/api/v1/user,/api/v1/user,' OR 1=1 --,HTTP/2.0,404,48,5045,0.852,2.231,87.122.20:50733,masscan/1.0,-,text/html,40ce:13f5:a123:803b:6ca9:99eb:723a:5ff8,-,-,1
2025-12-11T12:10:23.841422,1765435223841,176.38.53.69,example.com,GET,/api/v1/user,/api/v1/user,-,HTTP/2.0,200,3360,1213,0.782,0.100,193.0.131:64394,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,https://google.com,text/html,-,-,-,0
2025-12-11T18:58:32.841422,1765459712841,235.26.87.195,shop.example.com,POST,/profile,/profile,-,HTTP/2.0,200,7009,1889,0.439,0.413,172.18.0.5:80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,text/html,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-10T22:53:41.841422,1765387421841,161.205.1.24,example.com,GET,/login,/login,-,HTTP/1.1,200,5797,1765,0.93,0.137,172.18.0.5:80,PostmanRuntime/7.28.4,-,text/html,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T20:28:25.841422,1765465105841,189.24.219.23,alpha-triradiate-adalberto.ngrok-free.dev,POST,/product/123,/product/123,-,HTTP/1.1,200,3703,707,0.061,0.133,131.113.64:37500,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,text/html,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T05:24:12.841422,1765410852841,144.21.145.225,example.com,POST,/login,/login,-,HTTP/2.0,200,942,1803,0.957,0.222,113.115.151:38932,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,application/x-www-form-urlencoded,-,-,-,0
2025-12-11T18:33:04.841422,1765458184841,74.64.248.73,example.com,GET,/search,/search,-,HTTP/1.1,200,876,560,0.04,0.069,138.38.62:27688,PostmanRuntime/7.28.4,-,text/html,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T10:33:14.841422,1765429394841,44.6.69.185,shop.example.com,GET,/dvwa/login.php,/dvwa/login.php,-,HTTP/1.1,200,3503,436,0.628,0.418,182.249.203:63750,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,https://google.com,-,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-10T21:52:16.841422,1765383736841,230.63.68.1,alpha-triradiate-adalberto.ngrok-free.dev,GET,/profile,/profile,q=625,HTTP/1.1,200,5434,313,0.054,0.210,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,text/html,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T18:48:46.841422,1765459126841,165.77.147.119,alpha-triradiate-adalberto.ngrok-free.dev,POST,/login,/login,-,HTTP/1.1,200,7522,1603,0.145,0.023,127.177.250:35247,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,-,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-10T20:57:23.841422,1765380443841,122.30.80.161,alpha-triradiate-adalberto.ngrok-free.dev,POST,/product/123,/product/123,q=66,HTTP/2.0,200,5899,1079,0.238,0.096,172.18.0.5:80,curl/7.68.0,-,text/html,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T02:44:24.841422,1765401264841,205.22.7.232,alpha-triradiate-adalberto.ngrok-free.dev,POST,/cart/add,/cart/add,..%2F..%2F..%2Fetc%2Fpasswd,HTTP/2.0,404,206,1311,0.528,2.154,46.138.37:29679,nikto/2.1.6,-,application/json,-,-,-,1
2025-12-11T14:22:17.841422,1765443137841,7.52.253.158,alpha-triradiate-adalberto.ngrok-free.dev,POST,/api/v1/user,/api/v1/user,q=720,HTTP/1.1,200,7417,1200,0.637,0.365,158.87.63:27964,PostmanRuntime/7.28.4,-,application/json,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T18:46:16.841422,1765458976841,255.210.66.54,shop.example.com,POST,/cart/add,/cart/add,-,HTTP/2.0,200,4266,1834,0.85,0.059,27.196.96:51368,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,text/html,-,-,-,0
2025-12-11T20:18:06.841422,1765464486841,240.65.69.63,example.com,GET,/dvwa/login.php,/dvwa/login.php,1; DROP TABLE users;,HTTP/1.1,200,729,5154,1.691,2.919,173.2.153:44124,nikto/2.1.6,-,text/html,cb52:ffe4:5909:133a:7adf:51cb:f564:cd62,-,-,1
2025-12-11T16:13:38.841422,1765449818841,231.252.184.97,example.com,GET,/search,/search,""" onmouseover=""alert('XSS')""",HTTP/1.1,400,2812,2537,1.678,1.883,172.18.0.5:80,masscan/1.0,-,text/html,23c:280:9ae4:ba38:c6c9:966:8cf9:8b68,-,-,1
2025-12-10T22:07:07.841422,1765384627841,66.117.204.45,example.com,POST,/cart/add,/cart/add,-,HTTP/1.1,200,6372,457,0.969,0.106,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,application/json,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T15:53:58.841422,1765448638841,214.52.232.66,alpha-triradiate-adalberto.ngrok-free.dev,GET,/search,/search,-,HTTP/2.0,200,5668,1079,0.479,0.189,172.18.0.5:80,PostmanRuntime/7.28.4,-,application/x-www-form-urlencoded,-,-,-,0
2025-12-11T05:30:01.841422,1765411201841,235.241.147.219,shop.example.com,GET,/api/v1/user,/api/v1/user,-,HTTP/1.1,200,6416,473,0.202,0.303,172.18.0.5:80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,application/json,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T13:23:47.841422,1765439627841,227.106.183.158,alpha-triradiate-adalberto.ngrok-free.dev,POST,/api/v1/user,/api/v1/user,q=333,HTTP/1.1,200,1562,1391,0.797,0.203,88.2.95:20297,curl/7.68.0,-,-,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T04:22:30.841422,1765407150841,14.197.242.138,shop.example.com,GET,/dashboard,/dashboard,' UNION SELECT * FROM users --,HTTP/1.1,403,757,517,4.699,1.193,173.21.155:61245,nikto/2.1.6,-,text/html,b70d:79be:9ef5:a09e:980b:169:5d9a:e791,-,-,1
2025-12-11T00:07:34.841422,1765391854841,134.204.208.82,example.com,POST,/dashboard,/dashboard,1; DROP TABLE users;,HTTP/1.1,403,2535,5243,0.294,2.505,128.112.170:58887,sqlmap/1.5.6 (http://sqlmap.org),-,application/x-www-form-urlencoded,-,-,-,1
2025-12-11T05:01:41.841422,1765409501841,50.248.236.181,alpha-triradiate-adalberto.ngrok-free.dev,GET,/dashboard,/dashboard,-,HTTP/1.1,302,1955,1327,0.584,0.083,172.18.0.5:80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,https://google.com,application/x-www-form-urlencoded,-,-,-,0
2025-12-11T00:40:07.841422,1765393807841,194.29.90.199,example.com,GET,/dashboard,/dashboard,q=367,HTTP/2.0,200,7341,1795,0.887,0.385,172.18.0.5:80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,-,-,-,-,0
2025-12-11T08:19:44.841422,1765421384841,218.24.98.100,alpha-triradiate-adalberto.ngrok-free.dev,GET,/search,/search,-,HTTP/1.1,200,6641,862,0.712,0.151,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,application/json,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-10T23:20:40.841422,1765389040841,203.60.81.216,alpha-triradiate-adalberto.ngrok-free.dev,POST,/dvwa/login.php,/dvwa/login.php,-,HTTP/1.1,200,4991,1272,0.225,0.038,172.18.0.5:80,curl/7.68.0,-,application/x-www-form-urlencoded,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T15:15:24.841422,1765446324841,175.26.247.118,shop.example.com,POST,/dashboard,/dashboard,-,HTTP/1.1,200,1528,1963,0.464,0.358,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,https://google.com,-,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-10T21:18:27.841422,1765381707841,52.228.18.24,shop.example.com,GET,/login,/login,-,HTTP/1.1,200,5957,1265,0.624,0.186,172.18.0.5:80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,https://google.com,application/x-www-form-urlencoded,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T18:35:48.841422,1765458348841,102.25.208.160,example.com,GET,/dashboard,/dashboard,-,HTTP/2.0,200,7086,561,0.08,0.160,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,-,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T13:55:32.841422,1765441532841,200.131.104.240,alpha-triradiate-adalberto.ngrok-free.dev,GET,/dvwa/login.php,/dvwa/login.php,-,HTTP/2.0,200,6417,474,0.082,0.033,61.6.220:30196,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,-,-,-,-,0
2025-12-11T15:01:11.841422,1765445471841,200.77.130.16,shop.example.com,GET,/dvwa/login.php,/dvwa/login.php,q=353,HTTP/2.0,200,2516,1342,0.105,0.060,173.122.46:14547,curl/7.68.0,-,-,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T10:02:43.841422,1765427563841,77.162.183.159,shop.example.com,POST,/login,/login,' OR 1=1 --,HTTP/1.1,403,1400,2396,0.759,1.745,172.18.0.5:80,nikto/2.1.6,-,application/x-www-form-urlencoded,d617:3d72:ebf4:34be:d294:cd:3778:d863,-,-,1
2025-12-11T11:24:38.841422,1765432478841,205.22.7.232,shop.example.com,POST,/product/123,/product/123,1; DROP TABLE users;,HTTP/2.0,400,1292,1205,4.144,2.268,172.18.0.5:80,sqlmap/1.5.6 (http://sqlmap.org),-,application/x-www-form-urlencoded,-,-,-,1
2025-12-11T06:55:57.841422,1765416357841,152.130.10.245,example.com,GET,/search,/search,-,HTTP/1.1,200,6706,1227,0.31,0.460,177.23.204:7907,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,application/x-www-form-urlencoded,-,-,-,0
2025-12-11T19:25:40.841422,1765461340841,29.178.50.248,alpha-triradiate-adalberto.ngrok-free.dev,GET,/product/123,/product/123,q=152,HTTP/2.0,200,1674,1515,0.909,0.022,172.18.0.5:80,PostmanRuntime/7.28.4,-,application/x-www-form-urlencoded,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T14:54:25.841422,1765445065841,161.83.0.22,example.com,POST,/profile,/profile,q=95,HTTP/1.1,200,2588,933,0.868,0.309,58.3.252:40145,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,text/html,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T03:43:59.841422,1765404839841,93.247.140.43,shop.example.com,GET,/login,/login,q=204,HTTP/1.1,404,208,350,0.116,0.497,190.62.35:54592,curl/7.68.0,-,application/json,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T14:19:12.841422,1765442952841,91.127.162.136,example.com,POST,/product/123,/product/123,-,HTTP/1.1,200,234,1800,0.649,0.271,28.156.226:52555,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,application/json,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-10T21:47:07.841422,1765383427841,204.227.137.15,alpha-triradiate-adalberto.ngrok-free.dev,POST,/api/v1/user,/api/v1/user,| cat /etc/passwd,HTTP/1.1,403,3812,3014,3.648,1.848,172.18.0.5:80,sqlmap/1.5.6 (http://sqlmap.org),-,text/html,b52e:f2b3:e791:fd0a:e895:7de3:532d:da98,-,-,1
2025-12-11T18:59:26.841422,1765459766841,27.133.98.128,alpha-triradiate-adalberto.ngrok-free.dev,GET,/checkout,/checkout,q=12,HTTP/2.0,301,3793,257,0.477,0.145,147.212.4:16992,PostmanRuntime/7.28.4,-,text/html,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T01:08:37.841422,1765395517841,226.226.151.26,example.com,GET,/checkout,/checkout,q=307,HTTP/2.0,200,6547,549,0.243,0.296,172.18.0.5:80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,https://google.com,application/json,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T03:43:01.841422,1765404781841,145.206.127.103,shop.example.com,GET,/api/v1/user,/api/v1/user,admin' --,HTTP/1.1,403,3069,2099,2.661,2.184,118.126.181:61613,python-requests/2.25.1,-,application/json,6a5c:89f0:c997:9884:6d4a:a2e6:ccae:f605,-,-,1
2025-12-11T02:19:11.841422,1765399751841,71.213.217.168,example.com,POST,/dvwa/login.php,/dvwa/login.php,q=783,HTTP/2.0,301,4064,676,0.594,0.250,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,-,-,-,-,0
2025-12-11T17:04:24.841422,1765452864841,252.40.234.167,example.com,GET,/product/123,/product/123,-,HTTP/2.0,200,1904,940,0.027,0.412,109.59.214:37986,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,https://google.com,-,-,-,-,0
2025-12-11T08:23:43.841422,1765421623841,188.115.118.168,example.com,POST,/api/v1/user,/api/v1/user,q=746,HTTP/2.0,200,2974,1410,0.52,0.222,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,application/x-www-form-urlencoded,-,-,-,0
2025-12-11T13:12:41.841422,1765438961841,56.78.38.154,shop.example.com,POST,/profile,/profile,-,HTTP/1.1,200,3548,474,0.603,0.097,147.111.53:24180,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,application/json,-,-,-,0
2025-12-11T07:42:54.841422,1765419174841,66.253.121.209,example.com,GET,/product/123,/product/123,1; DROP TABLE users;,HTTP/1.1,403,2942,3766,0.827,1.690,178.171.186:16254,nikto/2.1.6,-,text/html,f77f:30b6:6b24:addb:999c:253a:42a2:426,-,-,1
2025-12-11T01:53:38.841422,1765398218841,187.17.127.125,example.com,POST,/checkout,/checkout,q=781,HTTP/2.0,200,7251,716,0.566,0.358,172.18.0.5:80,PostmanRuntime/7.28.4,-,text/html,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T20:04:47.841422,1765463687841,13.36.41.16,shop.example.com,POST,/checkout,/checkout,-,HTTP/2.0,200,3574,1016,0.88,0.222,59.34.15:9287,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,text/html,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T10:02:52.841422,1765427572841,42.114.78.89,shop.example.com,GET,/login,/login,q=490,HTTP/2.0,200,2419,1819,0.788,0.461,171.79.174:50219,PostmanRuntime/7.28.4,-,text/html,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T17:23:11.841422,1765453991841,66.253.121.209,example.com,GET,/search,/search,<script>alert(1)</script>,HTTP/1.1,403,1322,5774,0.213,0.292,88.27.77:8343,nikto/2.1.6,-,-,b097:849c:590e:b0e:5174:6ef5:3260:f94,-,-,1
2025-12-11T11:19:46.841422,1765432186841,40.172.93.101,shop.example.com,POST,/profile,/profile,1; DROP TABLE users;,HTTP/1.1,403,3825,5629,2.109,0.066,60.179.122:30940,masscan/1.0,https://malicious.example,application/json,dd3b:2217:8f3:e198:266a:5f32:8aac:f8d0,-,-,1
2025-12-11T10:58:00.841422,1765430880841,56.120.81.179,example.com,POST,/product/123,/product/123,q=55,HTTP/1.1,200,2959,1675,0.234,0.443,172.18.0.5:80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,application/json,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T16:31:47.841422,1765450907841,66.253.121.209,shop.example.com,GET,/;_rm_-rf_/,/;_rm_-rf_/,-,HTTP/1.1,500,1429,2417,3.838,0.495,67.56.247:63062,python-requests/2.25.1,-,text/html,52cd:f4a:88c3:1096:5c0d:acc8:af95:da8c,-,-,1
